Daily Run Sheet - GSU  -  7/1/2022 to 7/31/2022,,,,,,,,,,,,
Event ID,Guest Count,Building Room,Street Address,SuppliesTime,Food Time,Event Start Time,End Time,Tier,Drop Steward,Pick Up Steward,Event Manager,Select
143938,1,Warren Towers,700 Comm Ave,,,2:45 AM,2:45 AM,CTG,-,,,
142816,48,StuVi1-1302,10 Buick,5:15 AM,5:15 AM,6:00 AM,7:00 AM,1,Antonio,Antonio,,
142817,48,StuVi1-1302,10 Buick,5:15 AM,5:15 AM,6:00 AM,7:00 AM,1,Romero,Jose,,
142813,48,StuVi1-1302,10 Buick,5:15 AM,5:15 AM,6:00 AM,7:00 AM,1,Antonio,Antonio,,
142814,48,StuVi1-1302,10 Buick,5:15 AM,5:15 AM,6:00 AM,7:00 AM,1,Antonio,Antonio,,
142975,56,West Campus Dining Hall,275 Babcock St,5:15 AM,6:00 AM,6:30 AM,9:00 AM,2,Antonio,Antonio,Renee,
142976,56,West Campus Dining Hall,275 Babcock St,4:30 AM,6:00 AM,6:30 AM,9:00 AM,2,Antonio,Antonio,NEEDS MANAGER,
142977,56,West Campus Dining Hall,275 Babcock St,4:30 AM,6:00 AM,6:30 AM,9:00 AM,2,Antonio,Luis,NEEDS MANAGER,
142978,56,West Campus Dining Hall,275 Babcock St,4:30 AM,6:00 AM,6:30 AM,9:00 AM,2,Luis,Luis,NEEDS MANAGER,
142979,56,West Campus Dining Hall,275 Babcock St,4:30 AM,6:00 AM,6:30 AM,9:00 AM,2,Luis,Luis,Edwidge,
143701,1,GSU,775 Comm Ave,6:30 AM,6:30 AM,6:30 AM,6:30 AM,1,Antonio,NO P/U,,
143703,1,GSU,775 Comm Ave,6:30 AM,6:30 AM,6:30 AM,6:30 AM,1,Romero,NO P/U,,
143704,1,GSU,775 Comm Ave,6:30 AM,6:30 AM,6:30 AM,6:30 AM,1,Antonio,NO P/U,,
143705,1,GSU,775 Comm Ave,6:30 AM,6:30 AM,6:30 AM,6:30 AM,1,Luis,NO P/U,,
143706,1,GSU,775 Comm Ave,6:30 AM,6:30 AM,6:30 AM,6:30 AM,1,Luis,NO P/U,,
143707,1,GSU,775 Comm Ave,6:30 AM,6:30 AM,6:30 AM,6:30 AM,1,Luis,NO P/U,,
143708,1,GSU,775 Comm Ave,6:30 AM,6:30 AM,6:30 AM,6:30 AM,1,Luis,NO P/U,,
143892,18,Great Room,808 Comm. Ave,6:15 AM,6:15 AM,7:00 AM,8:00 AM,1,Luis,No P/U,,
143548,1,Photonics Room 906,8 St. Mary's,6:00 AM,0,7:00 AM,7:00 AM,0,Antonio,No P/U,,
143549,1,BUA Gym,1 University Road,6:00 AM,0,7:00 AM,7:00 AM,0,Antonio,No P/U,,
143020,30,Marciano,100 BSR,7:00 AM,7:00 AM,7:00 AM,12:01:30 AM,1,n/a ,No P/U,,
143027,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Jose,No P/U,,
143053,100,Room 170,100 East Newton,6:15 AM,6:15 AM,7:30 AM,10:00 AM,1,Luis,Romero,,
143113,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Luis,No P/U,,
143112,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Luis,No P/U,,
143108,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Luis,No P/U,,
143150,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Luis,No P/U,,
143151,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Luis,No P/U,,
143145,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Luis,No P/U,,
143144,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Luis and Jose,No P/U,,
143141,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Luis,No P/U,,
143142,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Antonio,No P/U,,
143802,1,GSU,775 Comm Ave,7:30 AM,7:30 AM,7:30 AM,7:30 AM,1,Jose,NO P/U,,
143146,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Luis,No P/U,,
143527,150,Heibert Lounge,72 E. Concord Street,6:30 AM,6:30 AM,7:30 AM,8:30 AM,1,Antonio,Jose and Romero,,
143803,1,GSU,775 Comm Ave,7:30 AM,7:30 AM,7:30 AM,7:30 AM,1,Antonio,NO P/U,,
143152,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Luis,No P/U,,
143815,1,GSU,775 Comm Ave,7:30 AM,7:30 AM,7:30 AM,7:30 AM,1,Romero,NO P/U,,
143816,1,GSU,775 Comm Ave,7:30 AM,7:30 AM,7:30 AM,7:30 AM,1,Juan and Jamall,NO P/U,,
143143,262,CCSR Lobby,CCSR,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Luis,No P/U,,
143422,33,Stuvi2-2603,33 Harry Agganis,5:45 AM,6:45 AM,7:45 AM,9:00 AM,2,Jose,Jose,need manager,
143421,33,Stuvi2-2603,33 Harry Agganis,5:45 AM,6:45 AM,7:45 AM,9:00 AM,2,Jose,Jose,need manager,
143420,33,Stuvi2-2603,33 Harry Agganis,5:45 AM,6:45 AM,7:45 AM,9:00 AM,2,Jose,Romero,need manager,
