Daily Run Sheet - GSU  -  5/1/2022 to 5/31/2022,,,,,,,,,,,,
Event ID,Guest Count,Building Room,Street Address,SuppliesTime,Food Time,Event Start Time,End Time,Tier,Drop Steward,Pick Up Steward,Event Manager,Select
142285,12,GSU Kitchen,775 Comm Ave-,7:00 AM,7:00 AM,7:45 AM,12:01:30 AM,1,Andy Flores,No P/U,,
141588,15,Friends of Hockey Lounge,915 Comm Ave,7:00 AM,7:00 AM,7:45 AM,10:00 AM,1,Romero,No P/U,,
141591,15,Friends of Hockey Lounge,915 Comm Ave,7:00 AM,7:00 AM,7:45 AM,10:00 AM,1,Luis,No P/U,,
141590,15,Friends of Hockey Lounge,915 Comm Ave,7:00 AM,7:00 AM,7:45 AM,10:00 AM,1,Jose,No P/U,,
141592,15,Friends of Hockey Lounge,915 Comm Ave,7:00 AM,7:00 AM,7:45 AM,10:00 AM,1,Luis,No P/U,,
142281,25,GSU Terrace,775 Comm Ave,7:15 AM,7:15 AM,8:00 AM,9:00 AM,1,Luis,Antonio,,
142452,50,Setterburg Lounge,635 Comm Ave,7:15 AM,7:15 AM,8:00 AM,9:00 AM,1,Jose,Luis,,
141581,75,GSU Terrance Lounge,775 Commonwealth Ave,6:30 AM,7:15 AM,8:00 AM,10:00 AM,3,Antonio,No P/U,Jamie ,
141780,25,1 st. floor,75 Bay State Rd,7:15 AM,7:15 AM,8:00 AM,11:00 AM,1,Luis,,,
142005,25,204,775 Comm Ave,7:15 AM,7:15 AM,8:00 AM,12:01:30 AM,1,,,,
141987,100,Faculty Lounge,765 Comm Ave,7:30 AM,7:30 AM,8:00 AM,8:00 AM,1,Antonio,,,
141773,20,1st floor - old child care center,32 Harry Agganis Way,7:15 AM,7:15 AM,8:00 AM,11:00 AM,1,Luis,,,
142165,100,Faculty Lounge,765 Comm Ave,7:30 AM,7:30 AM,8:00 AM,8:00 AM,1,Antonio,,,
141921,10,Room 530B,590 Comm Ave,7:15 AM,7:15 AM,8:00 AM,12:00 PM,1,Luis,,,
141920,20,Room 530B,590 Comm Ave,7:45 AM,7:45 AM,8:30 AM,12:45 PM,1,Jose,Jose,,
142187,12,401,44 Cummington,7:45 AM,7:45 AM,8:30 AM,9:30 AM,1,Luis ,NO P/U,,
141733,50,Lower Level Kitchen,881 Comm Ave,7:45 AM,7:45 AM,8:30 AM,9:30 AM,1,Jose,Jose,,
139363,250,2nd floor lobby,8 St Marys,6:30 AM,6:30 AM,8:30 AM,9:30 AM,2,Romero,Romero ,Jamie ,
141960,40,Conference Aud,775 Comm Ave,7:45 AM,7:45 AM,8:30 AM,12:00 PM,1,Juan,Juan,,
142287,20,105,15 Saint Marys,7:45 AM,7:45 AM,8:30 AM,10:30 AM,1,Luis,No P/U,,
142251,6,0,985 Comm Ave,7:45 AM,7:45 AM,8:30 AM,12:01:30 AM,1,Andy Flores,No P/U,,
