Daily Run Sheet - GSU  -  1/1/2022 to 1/31/2022,,,,,,,,,,,,
Event ID,Guest Count,Building Room,Street Address,SuppliesTime,Food Time,Event Start Time,End Time,Tier,Drop Steward,Pick Up Steward,Event Manager,Select
138147,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Romero,,,
138148,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Romero,,,
138149,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Sammy ,,,
138150,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Juan,,,
138151,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Romero,,,
138152,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,-,,,
138153,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,-,,,
138154,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Antonio ,,,
138155,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Romero,,,
138157,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Antonio,,,
138156,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Romero,,,
138158,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Antonio,,,
138174,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Antonio,,,
138169,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Luis,,,
138167,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Antonio,,,
138165,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Juan,,,
138163,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Luis,,,
138161,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Juan,,,
138159,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Romero,,,
138173,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,-,,,
138170,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,-,,,
138168,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,-,,,
138166,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Romero,,,
138164,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Antonio,,,
138162,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Luis,,,
138160,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Romero,,,
138172,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Antonio,,,
138171,1,Various,775 Comm Ave,0,0,6:30 AM,0,CTG,Luis,,,
138361,1,Law Cart - 2nd floor,765 Comm Ave - Redstone,6:30 AM,6:30 AM,7:00 AM,0,1,Luis,NO P/U,,
138365,1,Law Cart - 2nd floor,765 Comm Ave - Redstone,6:30 AM,6:30 AM,7:00 AM,0,1,Luis,NO P/U,,
138364,1,Law Cart - 2nd floor,765 Comm Ave - Redstone,6:30 AM,6:30 AM,7:00 AM,0,1,Romero,NO P/U,,
138363,1,Law Cart - 2nd floor,765 Comm Ave - Redstone,6:30 AM,6:30 AM,7:00 AM,0,1,Romero,NO P/U,,
138362,1,Law Cart - 2nd floor,765 Comm Ave - Redstone,6:30 AM,6:30 AM,7:00 AM,0,1,Luis,NO P/U,,
138360,1,Law Cart - 2nd floor,765 Comm Ave - Redstone,6:30 AM,6:30 AM,7:00 AM,0,1,-,NO P/U,,
138359,1,Law Cart - 2nd floor,765 Comm Ave - Redstone,6:30 AM,6:30 AM,7:00 AM,0,1,Juan,NO P/U,,
138432,1,GSU Kitchen,775 Comm Ave,6:00 AM,6:00 AM,7:00 AM,12:01:30 AM,1,Juan ,NO P/U,,
138352,1,Various,Various ,7:00 AM,7:00 AM,7:00 AM,10:00 AM,1,Luis,NO P/U,,
138358,1,Law Cart - 2nd floor,765 Comm Ave - Redstone,6:30 AM,6:30 AM,7:00 AM,0,1,Luis,NO P/U,,
138431,1,GSU Kitchen,775 Comm Ave,6:00 AM,6:00 AM,7:00 AM,12:01:30 AM,1,Luis,NO P/U,,
138263,1,UHAUL,844 Main ST.,,,7:00 AM,12:01:30 AM,0,Romero,,,
137956,12,GSU Ballroom,GSU Ballroom,6:45 AM,6:45 AM,7:30 AM,12:01:30 AM,1,Romero,,,
138281,50,GSU Alley,775 Comm Ave,6:30 AM,6:30 AM,7:30 AM,8:00 AM,1,Antonio,,,
138283,50,GSU Alley,775 Comm Ave,6:30 AM,6:30 AM,7:30 AM,8:00 AM,1,Antonio,,,
138121,900,Ziskind,775 Com Ave,6:30 AM,7:00 AM,8:00 AM,10:30 AM,2,Antonio,,Molly,
138304,14,Hillel - River Room 4th Floor,Hillel,7:30 AM,7:30 AM,8:00 AM,5:00 PM,0,Luis,,,
138305,14,Hillel - River Room 4th Floor,Hillel,7:30 AM,7:30 AM,8:00 AM,5:00 PM,0,N/A,,,
138547,100,Faculty Lounge,765 Comm Ave,7:30 AM,7:30 AM,8:00 AM,8:00 AM,1,Antonio,,,
138531,40,B18,755 Comm Ave,7:45 AM,7:45 AM,8:30 AM,9:30 AM,1,Romero,,,
138345,200,B18,755 Comm Ave,7:45 AM,7:45 AM,8:30 AM,9:30 AM,1,Antonio,,,
138120,900,Ziskind,775 Com Ave,7:00 AM,7:30 AM,8:30 AM,10:45 AM,2,Antonio,,Molly ,
138320,15,HTC-1st Floor Kitchen,808 Comm Ave,7:45 AM,7:45 AM,8:30 AM,10:00 AM,1,Antonio,,,
138296,18,Conference Room,125 Bay State Rd,8:15 AM,8:15 AM,9:00 AM,10:30 AM,1,Juan,,,
138287,1,Warehouse,Warehouse,0,0,9:30 AM,12:01:30 AM,0,Antonio ,,,
138053,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Romero,NO P/U,,
138486,1,City Co,10 Buick St,9:15 AM,9:15 AM,10:00 AM,10:00 AM,CTG,Antonio,,,
138073,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Romero,NO P/U,,
138068,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Romero,NO P/U,,
138067,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,-,NO P/U,,
138060,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,-,NO P/U,,
138056,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Romero,NO P/U,,
138237,25,2nd floor Fit Rec Office,915 Comm Ave,9:15 AM,9:15 AM,10:00 AM,12:01:30 AM,1,Romero,,,
138055,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Sammy ,NO P/U,,
138054,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Juan,NO P/U,,
136938,25,E&C Offices,915 Comm Ave,9:15 AM,9:15 AM,10:00 AM,12:01:30 AM,1,Romero,,,
138057,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,-,NO P/U,,
138059,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Romero,NO P/U,,
138052,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,-,NO P/U,,
138058,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,-,NO P/U,,
138074,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Romero,NO P/U,,
138061,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Antonio,NO P/U,,
138080,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Antonio,NO P/U,,
138079,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Antonio,NO P/U,,
138119,34,Franklin Lounge,140 Bay State Rd,9:15 AM,9:15 AM,10:00 AM,12:01:30 AM,1,Romero,,,
138277,17,Lobby,10 Buick Street,9:15 AM,9:15 AM,10:00 AM,12:00 PM,1,Luis,,,
138278,21,Lobby,33 Harry Agganis Way,9:15 AM,9:15 AM,10:00 AM,12:00 PM,1,Luis ,,,
138279,5,Lobby,1019 Comm Ave,9:15 AM,9:15 AM,10:00 AM,12:00 PM,1,Luis ,,,
138069,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Juan,NO P/U,,
138066,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
138072,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Juan,NO P/U,,
138075,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Antonio,NO P/U,,
138481,1,Catering office,Catering office,,,10:00 AM,12:01:30 AM,0,cotc ,,,
138482,1,Rear Entrance - Garage,580 Comm Ave,9:30 AM,0,10:00 AM,12:00 PM,1,Antonio/Luis ,,,
138078,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Antonio ,NO P/U,,
138081,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Jordan/Romero ,NO P/U,,
138062,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,-,NO P/U,,
138070,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Antonio/Luis,NO P/U,,
138065,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,-,NO P/U,,
138306,10,Hillel - Bay State 4th Floor,Hillel,9:30 AM,9:30 AM,10:00 AM,4:00 PM,0,-,,,
138071,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Antonio/Romero,NO P/U,,
138064,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Antonio,NO P/U,,
138082,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Antonio ,NO P/U,,
138076,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Antonio/Romero,NO P/U,,
138077,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis/Romero,NO P/U,,
137530,17,Castle,225 Bay State Rd,9:00 AM,11:00 AM,11:00 AM,3:00 PM,3,Romero,,Molly ,
138313,2,926,1 Silber Way,10:45 AM,10:45 AM,11:30 AM,11:30 AM,1,Juan,NO P/U,,
138324,8,HTC-1st Floor Kitchen,808 Comm Ave,11:15 AM,11:15 AM,12:00 PM,2:00 PM,1,Antonio,,,
138340,15,HTC-1st Floor Kitchen,808 Comm Ave,11:15 AM,11:15 AM,12:00 PM,2:00 PM,1,Antonio,,,
138284,50,GSU Alley,775 Comm Ave,11:15 AM,11:15 AM,12:00 PM,1:30 PM,1,Antonio,,,
138122,950,"Setup in front of Market, Basho, Back COurt",775 Com Ave,10:30 AM,10:30 AM,12:00 PM,2:00 PM,2,Antonio,,Lynn ,
138286,50,GSU Alley,775 Comm Ave,11:15 AM,11:15 AM,12:00 PM,1:30 PM,1,Antonio,,,
138331,8,HTC-1st Floor Kitchen,808 Comm Ave,11:15 AM,11:15 AM,12:00 PM,2:00 PM,1,Luis,,,
138292,3,GSU Ballroom,775 Comm Ave,11:15 AM,11:15 AM,12:00 PM,12:01:30 AM,1,Romero,,,
137995,4,GSU Ballroom ,775 Comm Ave ,11:15 AM,11:15 AM,12:00 PM,12:01:30 AM,1,,,,
137997,4,GSU Ballroom,775 Comm Ave,11:15 AM,11:15 AM,12:00 PM,12:01:30 AM,1,Romero,,,
138357,200,215,48 Cummington Mall,11:15 AM,11:15 AM,12:00 PM,1:00 PM,1,Romero,,,
137954,1000,GSU Ballroom,775 Comm Ave,10:00 AM,10:00 AM,12:00 PM,2:00 PM,1,n/a ,,Needs Manager ,
138517,7,417,635 Comm Ave,12:15 PM,12:15 PM,1:00 PM,2:00 PM,1,Antonio,,,
138317,1,Various,580 Comm Ave,1:00 PM,1:00 PM,1:00 PM,4:00 PM,1,Christian w/Waitstaff ,NO P/U,,
138275,900,ZIskind,775 Com Ave,12:00 PM,12:00 PM,1:30 PM,3:30 PM,2,Antonio,,Lynn,
138290,1,Warren Towers Kitchen,700 Comm Ave,2:00 PM,2:00 PM,2:00 PM,2:00 PM,1,Jordan,NO P/U,,
138293,1,Warren Towers Kitchen,700 Comm Ave,2:00 PM,2:00 PM,2:00 PM,2:00 PM,1,Jordan ,NO P/U,,
138289,50,Various Rooms,775 Comm Ave,3:00 PM,3:00 PM,3:00 PM,6:00 PM,1,waitstaff,,,
138484,100,Room 101,91 Bay State,2:45 PM,2:45 PM,3:30 PM,4:30 PM,1,-,,,
